,year,month,uf_acronym,type,number_of_consumers,consumption
14758,2013,7,MG,residential,6596624,781514.0
14759,2013,7,ES,residential,1120141,164919.0
14760,2013,7,RJ,residential,6034082,956631.0
14761,2013,7,SP,residential,15342205,3160677.0
14762,2013,7,PR,residential,3368739,582113.0
14763,2013,7,SC,residential,2009174,409052.0
14764,2013,7,RS,residential,3517736,643636.0
14765,2013,7,MS,residential,765491,117007.0
14766,2013,7,MT,residential,915191,176330.0
14767,2013,7,GO,residential,2166894,311838.0
14768,2013,7,DF,residential,807993,167489.0
14769,2013,8,RO,residential,400422,89040.0
14770,2013,8,AC,residential,178004,31111.0
14771,2013,8,AM,residential,691966,153192.0
14772,2013,8,RR,residential,105981,27236.0
14773,2013,8,PA,residential,1688581,226308.0
14774,2013,8,AP,residential,159556,41907.0
14775,2013,8,TO,residential,405163,60388.0
14776,2013,8,MA,residential,1873533,216786.0
14777,2013,8,PI,residential,957832,111733.0
14778,2013,8,CE,residential,2486841,299989.0
14779,2013,8,RN,residential,1062748,141872.0
14780,2013,8,PB,residential,1177499,124950.0
14781,2013,8,PE,residential,2893711,353409.0
14782,2013,8,AL,residential,893988,96664.0
14783,2013,8,SE,residential,703752,75126.0
14784,2013,8,BA,residential,4699120,498097.0
14785,2013,8,MG,residential,6592998,861526.0
14786,2013,8,ES,residential,1124593,176116.0
14787,2013,8,RJ,residential,6050112,945191.0
14788,2013,8,SP,residential,15387752,3218118.0
14789,2013,8,PR,residential,3378815,590624.0
14790,2013,8,SC,residential,2013909,417887.0
14791,2013,8,RS,residential,3524907,707102.0
14792,2013,8,MS,residential,767949,116491.0
14793,2013,8,MT,residential,920147,168476.0
14794,2013,8,GO,residential,2180172,341745.0
14795,2013,8,DF,residential,812029,189413.0
14796,2013,9,RO,residential,401687,91635.0
14797,2013,9,AC,residential,178887,31891.0
14798,2013,9,AM,residential,695275,159813.0
14799,2013,9,RR,residential,106365,27934.0
14800,2013,9,PA,residential,1696447,220480.0
14801,2013,9,AP,residential,160125,44363.0
14802,2013,9,TO,residential,407275,64052.0
14803,2013,9,MA,residential,1878700,228870.0
14804,2013,9,PI,residential,959910,116719.0
14805,2013,9,CE,residential,2483347,321554.0
14806,2013,9,RN,residential,1065862,145457.0
14807,2013,9,PB,residential,1181211,124408.0
14808,2013,9,PE,residential,2912333,361845.0
14809,2013,9,AL,residential,897544,97374.0
14810,2013,9,SE,residential,705926,74273.0
14811,2013,9,BA,residential,4713113,486122.0
14812,2013,9,MG,residential,6612230,860139.0
14813,2013,9,ES,residential,1127755,163913.0
14814,2013,9,RJ,residential,6058901,949617.0
14815,2013,9,SP,residential,15397675,3222768.0
14816,2013,9,PR,residential,3393171,589935.0
14817,2013,9,SC,residential,2020177,393688.0
14818,2013,9,RS,residential,3534652,660445.0
14819,2013,9,MS,residential,769777,120838.0
14820,2013,9,MT,residential,923815,176443.0
14821,2013,9,GO,residential,2181687,330010.0
14822,2013,9,DF,residential,816015,186579.0
14823,2013,10,RO,residential,401562,96334.0
14824,2013,10,AC,residential,179423,32336.0
14825,2013,10,AM,residential,698078,167620.0
14826,2013,10,RR,residential,106782,34267.0
14827,2013,10,PA,residential,1706907,240917.0
14828,2013,10,AP,residential,160715,45511.0
14829,2013,10,TO,residential,408840,70080.0
14830,2013,10,MA,residential,1882715,233548.0
14831,2013,10,PI,residential,963547,126327.0
14832,2013,10,CE,residential,2492169,326166.0
14833,2013,10,RN,residential,1069235,151876.0
14834,2013,10,PB,residential,1184544,130327.0
14835,2013,10,PE,residential,2918956,384431.0
14836,2013,10,AL,residential,897698,102732.0
14837,2013,10,SE,residential,708192,77972.0
14838,2013,10,BA,residential,4731214,520787.0
14839,2013,10,MG,residential,6638164,841231.0
14840,2013,10,ES,residential,1131200,176823.0
14841,2013,10,RJ,residential,6079433,1058299.0
14842,2013,10,SP,residential,15429347,3237625.0
14843,2013,10,PR,residential,3403560,585115.0
14844,2013,10,SC,residential,2025926,395539.0
14845,2013,10,RS,residential,3545643,639359.0
14846,2013,10,MS,residential,772557,132005.0
14847,2013,10,MT,residential,928288,205416.0
14848,2013,10,GO,residential,2197546,349005.0
14849,2013,10,DF,residential,819734,183648.0
14850,2013,11,RO,residential,402436,98570.0
14851,2013,11,AC,residential,180505,31984.0
14852,2013,11,AM,residential,700059,170727.0
14853,2013,11,RR,residential,107287,32386.0
14854,2013,11,PA,residential,1721839,233986.0
14855,2013,11,AP,residential,161147,47906.0
14856,2013,11,TO,residential,410377,59808.0
14857,2013,11,MA,residential,1888951,234073.0
14858,2013,11,PI,residential,964764,118697.0
14859,2013,11,CE,residential,2498239,332537.0
14860,2013,11,RN,residential,1072253,156155.0
14861,2013,11,PB,residential,1188330,132214.0
14862,2013,11,PE,residential,2925598,398217.0
14863,2013,11,AL,residential,894544,102579.0
14864,2013,11,SE,residential,709870,78376.0
14865,2013,11,BA,residential,4747113,519768.0
14866,2013,11,MG,residential,6649593,906535.0
14867,2013,11,ES,residential,1132520,188599.0
14868,2013,11,RJ,residential,6098533,1052826.0
14869,2013,11,SP,residential,15477255,3273022.0
14870,2013,11,PR,residential,3416620,593244.0
14871,2013,11,SC,residential,2030473,406505.0
14872,2013,11,RS,residential,3554514,628337.0
14873,2013,11,MS,residential,774155,143711.0
14874,2013,11,MT,residential,931690,206629.0
14875,2013,11,GO,residential,2204256,361765.0
14876,2013,11,DF,residential,822670,201732.0
14877,2013,12,RO,residential,402119,93001.0
14878,2013,12,AC,residential,181295,32614.0
14879,2013,12,AM,residential,702376,167608.0
14880,2013,12,RR,residential,107855,32174.0
14881,2013,12,PA,residential,1736204,252463.0
14882,2013,12,AP,residential,161344,45958.0
14883,2013,12,TO,residential,412135,60160.0
14884,2013,12,MA,residential,1893693,222485.0
14885,2013,12,PI,residential,967464,119751.0
14886,2013,12,CE,residential,2516776,314984.0
14887,2013,12,RN,residential,1076050,159454.0
14888,2013,12,PB,residential,1192623,136190.0
14889,2013,12,PE,residential,2927466,406676.0
14890,2013,12,AL,residential,901768,111924.0
14891,2013,12,SE,residential,712378,82738.0
14892,2013,12,BA,residential,4760737,521219.0
14893,2013,12,MG,residential,6675861,851753.0
14894,2013,12,ES,residential,1134462,194803.0
14895,2013,12,RJ,residential,6107949,1132024.0
14896,2013,12,SP,residential,15513352,3228839.0
14897,2013,12,PR,residential,3428226,600348.0
14898,2013,12,SC,residential,2037420,402727.0
14899,2013,12,RS,residential,3562681,650726.0
14900,2013,12,MS,residential,776904,159517.0
14901,2013,12,MT,residential,934300,203483.0
14902,2013,12,GO,residential,2214367,334046.0
14903,2013,12,DF,residential,824525,188016.0
14904,2014,1,RO,residential,404592,96935.0
14905,2014,1,AC,residential,182763,33302.0
14906,2014,1,AM,residential,705229,158494.0
14907,2014,1,RR,residential,108261,33357.0
14908,2014,1,PA,residential,1748447,228022.0
14909,2014,1,AP,residential,161830,46517.0
14910,2014,1,TO,residential,413808,55200.0
14911,2014,1,MA,residential,1900170,232690.0
14912,2014,1,PI,residential,973162,119333.0
14913,2014,1,CE,residential,2514762,341566.0
14914,2014,1,RN,residential,1079697,164038.0
14915,2014,1,PB,residential,1197966,156209.0
14916,2014,1,PE,residential,2940639,420180.0
14917,2014,1,AL,residential,907156,115771.0
14918,2014,1,SE,residential,715325,93910.0
14919,2014,1,BA,residential,4778760,578715.0
14920,2014,1,MG,residential,6690941,931360.0
14921,2014,1,ES,residential,1140141,214516.0
14922,2014,1,RJ,residential,6134936,1383474.0
14923,2014,1,SP,residential,15523723,3461696.0
14924,2014,1,PR,residential,3442800,648093.0
14925,2014,1,SC,residential,2046700,532241.0
14926,2014,1,RS,residential,3571498,831825.0
14927,2014,1,MS,residential,780230,158760.0
14928,2014,1,MT,residential,936410,182181.0
14929,2014,1,GO,residential,2221663,360828.0
14930,2014,1,DF,residential,825702,219106.0
14931,2014,2,RO,residential,403627,87652.0
14932,2014,2,AC,residential,183553,33371.0
14933,2014,2,AM,residential,708535,151437.0
14934,2014,2,RR,residential,109016,31556.0
14935,2014,2,PA,residential,1764135,246922.0
14936,2014,2,AP,residential,162309,38175.0
14937,2014,2,TO,residential,415087,50991.0
14938,2014,2,MA,residential,1904372,215731.0
14939,2014,2,PI,residential,974699,108865.0
14940,2014,2,CE,residential,2525942,338849.0
14941,2014,2,RN,residential,1082975,158793.0
14942,2014,2,PB,residential,1202375,152500.0
14943,2014,2,PE,residential,2946419,382080.0
14944,2014,2,AL,residential,910715,112212.0
14945,2014,2,SE,residential,718108,93621.0
14946,2014,2,BA,residential,4794829,553326.0
14947,2014,2,MG,residential,6719855,934169.0
14948,2014,2,ES,residential,1143073,224318.0
14949,2014,2,RJ,residential,6144789,1427481.0
14950,2014,2,SP,residential,15605638,3496627.0
14951,2014,2,PR,residential,3452296,689088.0
14952,2014,2,SC,residential,2050360,585559.0
14953,2014,2,RS,residential,3578977,891398.0
14954,2014,2,MS,residential,782234,154638.0
14955,2014,2,MT,residential,939774,177852.0
14956,2014,2,GO,residential,2231213,360722.0
14957,2014,2,DF,residential,829654,180925.0
14958,2014,3,RO,residential,404075,91181.0
14959,2014,3,AC,residential,184312,33205.0
14960,2014,3,AM,residential,716167,150863.0
14961,2014,3,RR,residential,109890,33852.0
14962,2014,3,PA,residential,1778520,262120.0
14963,2014,3,AP,residential,162742,38702.0
14964,2014,3,TO,residential,417111,55783.0
14965,2014,3,MA,residential,1912448,214148.0
14966,2014,3,PI,residential,977925,109819.0
14967,2014,3,CE,residential,2534836,332997.0
14968,2014,3,RN,residential,1086755,167802.0
14969,2014,3,PB,residential,1206518,148289.0
14970,2014,3,PE,residential,2953748,418409.0
14971,2014,3,AL,residential,911703,109472.0
14972,2014,3,SE,residential,720816,89624.0
14973,2014,3,BA,residential,4809641,561657.0
14974,2014,3,MG,residential,6734650,880049.0
14975,2014,3,ES,residential,1146131,216308.0
14976,2014,3,RJ,residential,6165624,1371624.0
14977,2014,3,SP,residential,15622411,3315447.0
14978,2014,3,PR,residential,3463895,613111.0
14979,2014,3,SC,residential,2056555,471378.0
14980,2014,3,RS,residential,3587860,726416.0
14981,2014,3,MS,residential,784657,150228.0
14982,2014,3,MT,residential,942716,187567.0
14983,2014,3,GO,residential,2239910,348313.0
14984,2014,3,DF,residential,831571,190137.0
14985,2014,4,RO,residential,403701,93553.0
14986,2014,4,AC,residential,184950,32501.0
14987,2014,4,AM,residential,720086,147437.0
14988,2014,4,RR,residential,110718,33127.0
14989,2014,4,PA,residential,1789218,244895.0
14990,2014,4,AP,residential,163770,41178.0
14991,2014,4,TO,residential,419779,57287.0
14992,2014,4,MA,residential,1917435,212147.0
14993,2014,4,PI,residential,975586,106492.0
14994,2014,4,CE,residential,2544967,322472.0
14995,2014,4,RN,residential,1090887,161737.0
14996,2014,4,PB,residential,1211021,145010.0
14997,2014,4,PE,residential,2960589,410291.0
14998,2014,4,AL,residential,913553,112103.0
14999,2014,4,SE,residential,723325,90678.0
15000,2014,4,BA,residential,4823252,566467.0
15001,2014,4,MG,residential,6749310,852883.0
15002,2014,4,ES,residential,1148746,206052.0
15003,2014,4,RJ,residential,6160479,1192676.0
15004,2014,4,SP,residential,15670177,3225417.0
15005,2014,4,PR,residential,3473847,582010.0
15006,2014,4,SC,residential,2063226,424997.0
15007,2014,4,RS,residential,3594559,650553.0
15008,2014,4,MS,residential,786080,145548.0
15009,2014,4,MT,residential,945595,197122.0
15010,2014,4,GO,residential,2247977,346673.0
15011,2014,4,DF,residential,833589,179034.0
15012,2014,5,RO,residential,404774,92233.0
15013,2014,5,AC,residential,186615,33837.0
15014,2014,5,AM,residential,721807,166291.0
15015,2014,5,RR,residential,111301,35178.0
15016,2014,5,PA,residential,1799271,271989.0
15017,2014,5,AP,residential,163677,42001.0
15018,2014,5,TO,residential,421720,64359.0
15019,2014,5,MA,residential,1920280,223300.0
15020,2014,5,PI,residential,982475,114189.0
15021,2014,5,CE,residential,2548933,340319.0
15022,2014,5,RN,residential,1094975,168883.0
15023,2014,5,PB,residential,1215183,149550.0
15024,2014,5,PE,residential,2962977,411133.0
15025,2014,5,AL,residential,920556,113425.0
15026,2014,5,SE,residential,725886,88845.0
15027,2014,5,BA,residential,4838631,554866.0
15028,2014,5,MG,residential,6768188,911277.0
15029,2014,5,ES,residential,1150441,196454.0
15030,2014,5,RJ,residential,6177380,1093621.0
15031,2014,5,SP,residential,15705836,3254318.0
15032,2014,5,PR,residential,3486898,591769.0
15033,2014,5,SC,residential,2069524,426249.0
15034,2014,5,RS,residential,3601587,645011.0
15035,2014,5,MS,residential,788603,137004.0
15036,2014,5,MT,residential,949408,201607.0
15037,2014,5,GO,residential,2254317,355945.0
15038,2014,5,DF,residential,836206,193495.0
15039,2014,6,RO,residential,406251,92457.0
15040,2014,6,AC,residential,187088,31095.0
15041,2014,6,AM,residential,725829,165613.0
15042,2014,6,RR,residential,111786,33656.0
15043,2014,6,PA,residential,1807934,264325.0
15044,2014,6,AP,residential,164316,42794.0
15045,2014,6,TO,residential,423503,63290.0
15046,2014,6,MA,residential,1926678,226838.0
15047,2014,6,PI,residential,984574,114994.0
15048,2014,6,CE,residential,2555502,318812.0
15049,2014,6,RN,residential,1098031,150904.0
15050,2014,6,PB,residential,1219661,139294.0
15051,2014,6,PE,residential,2966509,391280.0
15052,2014,6,AL,residential,918448,101972.0
15053,2014,6,SE,residential,728676,84398.0
15054,2014,6,BA,residential,4849114,506804.0
15055,2014,6,MG,residential,6784020,861208.0
15056,2014,6,ES,residential,1151786,177960.0
15057,2014,6,RJ,residential,6177822,1010512.0
15058,2014,6,SP,residential,15723187,3056443.0
15059,2014,6,PR,residential,3496844,598192.0
15060,2014,6,SC,residential,2075089,410601.0
15061,2014,6,RS,residential,3606788,651273.0
15062,2014,6,MS,residential,791854,120348.0
15063,2014,6,MT,residential,954450,184734.0
15064,2014,6,GO,residential,2263229,342791.0
15065,2014,6,DF,residential,838832,179281.0
15066,2014,7,RO,residential,407369,90202.0
15067,2014,7,AC,residential,187811,30557.0
15068,2014,7,AM,residential,724988,167968.0
15069,2014,7,RR,residential,112164,31600.0
15070,2014,7,PA,residential,1827539,383030.0
15071,2014,7,AP,residential,166665,45535.0
15072,2014,7,TO,residential,425825,64899.0
15073,2014,7,MA,residential,1928702,233173.0
15074,2014,7,PI,residential,989528,121474.0
15075,2014,7,CE,residential,2558115,340403.0
15076,2014,7,RN,residential,1101922,157224.0
15077,2014,7,PB,residential,1223544,139293.0
15078,2014,7,PE,residential,2976287,371937.0
15079,2014,7,AL,residential,921256,103176.0
15080,2014,7,SE,residential,731068,81796.0
15081,2014,7,BA,residential,4866364,524295.0
15082,2014,7,MG,residential,6809199,872020.0
15083,2014,7,ES,residential,1155236,184232.0
15084,2014,7,RJ,residential,6195132,1021902.0
15085,2014,7,SP,residential,15750169,3216509.0
15086,2014,7,PR,residential,3507303,584472.0
15087,2014,7,SC,residential,2081137,400940.0
15088,2014,7,RS,residential,3615978,705415.0
15089,2014,7,MS,residential,795906,124892.0
15090,2014,7,MT,residential,959758,182002.0
15091,2014,7,GO,residential,2269237,293820.0
15092,2014,7,DF,residential,841497,184172.0
15093,2014,8,RO,residential,409190,98172.0
15094,2014,8,AC,residential,187940,32025.0
15095,2014,8,AM,residential,728526,178266.0
15096,2014,8,RR,residential,112691,30824.0
15097,2014,8,PA,residential,1832332,183918.0
15098,2014,8,AP,residential,166928,45133.0
15099,2014,8,TO,residential,427551,66004.0
15100,2014,8,MA,residential,1938099,239474.0
15101,2014,8,PI,residential,993100,120895.0
15102,2014,8,CE,residential,2562164,326297.0
15103,2014,8,RN,residential,1105570,152533.0
15104,2014,8,PB,residential,1226681,129292.0
15105,2014,8,PE,residential,2984521,365466.0
15106,2014,8,AL,residential,926241,103416.0
15107,2014,8,SE,residential,733958,79659.0
15108,2014,8,BA,residential,4881447,510134.0
15109,2014,8,MG,residential,6781305,884044.0
15110,2014,8,ES,residential,1158605,177440.0
15111,2014,8,RJ,residential,6204734,909596.0
15112,2014,8,SP,residential,15760059,3220868.0
15113,2014,8,PR,residential,3515912,594355.0
15114,2014,8,SC,residential,2086534,436448.0
15115,2014,8,RS,residential,3621347,691800.0
15116,2014,8,MS,residential,797373,129553.0
15117,2014,8,MT,residential,964142,187218.0
15118,2014,8,GO,residential,2276860,350965.0
15119,2014,8,DF,residential,844555,196697.0
15120,2014,9,RO,residential,411052,106995.0
15121,2014,9,AC,residential,188550,36184.0
15122,2014,9,AM,residential,736491,185528.0
15123,2014,9,RR,residential,113263,37950.0
15124,2014,9,PA,residential,1844085,271768.0
15125,2014,9,AP,residential,167709,49546.0
15126,2014,9,TO,residential,428933,67866.0
15127,2014,9,MA,residential,1937110,244579.0
15128,2014,9,PI,residential,995403,125642.0
15129,2014,9,CE,residential,2567920,340060.0
15130,2014,9,RN,residential,1109298,150940.0
15131,2014,9,PB,residential,1231780,136205.0
15132,2014,9,PE,residential,2991814,364621.0
15133,2014,9,AL,residential,927072,103118.0
15134,2014,9,SE,residential,736272,80006.0
15135,2014,9,BA,residential,4896113,515269.0
15136,2014,9,MG,residential,6879574,840816.0
15137,2014,9,ES,residential,1162562,171907.0
15138,2014,9,RJ,residential,6226394,1012669.0
15139,2014,9,SP,residential,15782314,3169411.0
15140,2014,9,PR,residential,3526038,595984.0
15141,2014,9,SC,residential,2094117,394855.0
15142,2014,9,RS,residential,3631643,659554.0
15143,2014,9,MS,residential,798754,142223.0
15144,2014,9,MT,residential,967589,216678.0
15145,2014,9,GO,residential,2284375,366809.0
15146,2014,9,DF,residential,847919,188432.0
15147,2014,10,RO,residential,412383,107846.0
15148,2014,10,AC,residential,187200,36734.0
15149,2014,10,AM,residential,732656,175892.0
